label,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41
OPEN_PALM,0.0,0.0,0.22446654736995697,-0.15038789808750153,0.40927642583847046,-0.38498470187187195,0.5321508646011353,-0.6396798491477966,0.6464396715164185,-0.7936191558837891,0.24088753759860992,-0.9319829940795898,0.315727561712265,-1.3091986179351807,0.3436862826347351,-1.5460234880447388,0.35789793729782104,-1.7498408555984497,0.09900259226560593,-0.9950871467590332,0.10930360853672028,-1.431454062461853,0.10496938228607178,-1.6874696016311646,0.09596683830022812,-1.8871771097183228,-0.03116133250296116,-0.969972550868988,-0.04164404794573784,-1.364427924156189,-0.041286900639534,-1.5928162336349487,-0.04144398123025894,-1.7802242040634155,-0.1553807407617569,-0.8784754872322083,-0.17274577915668488,-1.196564793586731,-0.17961247265338898,-1.3892394304275513,-0.1803252100944519,-1.5654271841049194
OPEN_PALM,0.0,0.0,0.23441898822784424,-0.13731318712234497,0.4189011752605438,-0.3558388650417328,0.551528811454773,-0.615496039390564,0.682086169719696,-0.7735277414321899,0.28687238693237305,-0.9166827201843262,0.3806723654270172,-1.2944689989089966,0.4221884310245514,-1.5338338613510132,0.45062142610549927,-1.7430181503295898,0.14041122794151306,-0.9900932312011719,0.18058542907238007,-1.418473720550537,0.1932663470506668,-1.6749320030212402,0.20024138689041138,-1.8755403757095337,0.00543964421376586,-0.9697390794754028,0.026161720976233482,-1.3575596809387207,0.03998539224267006,-1.5843439102172852,0.05420130491256714,-1.7634519338607788,-0.12531563639640808,-0.8790051341056824,-0.11929493397474289,-1.1911876201629639,-0.11223536729812622,-1.379490852355957,-0.10066639631986618,-1.546364426612854
OPEN_PALM,0.0,0.0,0.22458843886852264,-0.12485851347446442,0.40485191345214844,-0.34685325622558594,0.537682294845581,-0.606299638748169,0.6700329184532166,-0.7658435702323914,0.30099040269851685,-0.9127692580223083,0.39527201652526855,-1.2956061363220215,0.4369647204875946,-1.5347821712493896,0.4675591289997101,-1.7424349784851074,0.15628932416439056,-0.9877113103866577,0.1998860388994217,-1.4162492752075195,0.21550050377845764,-1.670051097869873,0.2272971272468567,-1.8709683418273926,0.022649914026260376,-0.9699039459228516,0.04928901791572571,-1.3533416986465454,0.06360724568367004,-1.578047275543213,0.07971721887588501,-1.7580323219299316,-0.10730123519897461,-0.8801081776618958,-0.09736765176057816,-1.1806389093399048,-0.08702640235424042,-1.3566861152648926,-0.0719369649887085,-1.5140643119812012
OPEN_PALM,0.0,0.0,0.21126653254032135,-0.12890006601810455,0.37847262620925903,-0.3410525321960449,0.5006130933761597,-0.5956790447235107,0.6308920383453369,-0.7640045881271362,0.28351524472236633,-0.914029061794281,0.38471779227256775,-1.2930175065994263,0.4292713701725006,-1.534711480140686,0.46062228083610535,-1.7438929080963135,0.14938859641551971,-0.9887785315513611,0.208906888961792,-1.4128190279006958,0.2284052073955536,-1.672780990600586,0.23990537226200104,-1.876667857170105,0.023043688386678696,-0.9704663157463074,0.05909847840666771,-1.3564536571502686,0.0771903246641159,-1.5827345848083496,0.09680178016424179,-1.7602397203445435,-0.10472465306520462,-0.8811948299407959,-0.09399040043354034,-1.181900143623352,-0.08212876319885254,-1.3637913465499878,-0.06565980613231659,-1.5236873626708984
OPEN_PALM,0.0,0.0,0.21214529871940613,-0.11863947659730911,0.3864861726760864,-0.3279028832912445,0.5178381204605103,-0.5811295509338379,0.6524659395217896,-0.7478247284889221,0.29678255319595337,-0.9122725129127502,0.4064037501811981,-1.306130290031433,0.4591103792190552,-1.5519267320632935,0.4977602958679199,-1.7633769512176514,0.16400907933712006,-0.9864588379859924,0.23319032788276672,-1.4199413061141968,0.26077261567115784,-1.684973955154419,0.27945801615715027,-1.893096685409546,0.04065841808915138,-0.9695091247558594,0.0876506119966507,-1.3578428030014038,0.11023812741041183,-1.5937665700912476,0.1324186772108078,-1.779047966003418,-0.0828322172164917,-0.8828033208847046,-0.05896516516804695,-1.1880320310592651,-0.04416491091251373,-1.3796254396438599,-0.029812073335051537,-1.5474064350128174
OPEN_PALM,0.0,0.0,0.20520475506782532,-0.10358463227748871,0.3731674551963806,-0.3075467348098755,0.5016788244247437,-0.5580203533172607,0.6368938684463501,-0.7206674814224243,0.30490192770957947,-0.9020949602127075,0.4209696650505066,-1.291382908821106,0.4754998981952667,-1.5403341054916382,0.5152536034584045,-1.755720615386963,0.1765603870153427,-0.9842897653579712,0.2556762993335724,-1.4097864627838135,0.28836801648139954,-1.6779505014419556,0.31116142868995667,-1.8888200521469116,0.05635207146406174,-0.973811686038971,0.11388235539197922,-1.3567092418670654,0.14257170259952545,-1.5929385423660278,0.1696791648864746,-1.7763322591781616,-0.06455580145120621,-0.8923940658569336,-0.03660694137215614,-1.1879736185073853,-0.017597433179616928,-1.3774430751800537,0.0017545553855597973,-1.5408118963241577
OPEN_PALM,0.0,0.0,0.1995917558670044,-0.09499316662549973,0.3646862208843231,-0.2958091199398041,0.4962732791900635,-0.545264482498169,0.6311489939689636,-0.7070814371109009,0.3050946295261383,-0.8965031504631042,0.42795756459236145,-1.2891831398010254,0.48807841539382935,-1.5369006395339966,0.5316144824028015,-1.751580834388733,0.18136179447174072,-0.9834164977073669,0.26523223519325256,-1.408068299293518,0.3023011088371277,-1.6771286725997925,0.32819217443466187,-1.8842763900756836,0.06391157954931259,-0.9797597527503967,0.12713086605072021,-1.3614165782928467,0.1594126671552658,-1.5934230089187622,0.18746758997440338,-1.7702077627182007,-0.05477403476834297,-0.9060986042022705,-0.024708926677703857,-1.196484088897705,-0.007181007415056229,-1.381879448890686,0.008108258247375488,-1.5370579957962036
OPEN_PALM,0.0,0.0,0.20101986825466156,-0.07665283977985382,0.36981239914894104,-0.2642698884010315,0.5085538625717163,-0.5090041756629944,0.6467905640602112,-0.6795220375061035,0.324652761220932,-0.8820852637290955,0.4494866132736206,-1.2840418815612793,0.5079237818717957,-1.532246470451355,0.5490038990974426,-1.7506636381149292,0.19803030788898468,-0.9801958799362183,0.2906923294067383,-1.4036563634872437,0.32785001397132874,-1.6665455102920532,0.3525879383087158,-1.8724554777145386,0.07716333866119385,-0.9838071465492249,0.14258024096488953,-1.362267255783081,0.17588120698928833,-1.5955406427383423,0.20599225163459778,-1.7738494873046875,-0.04452630504965782,-0.9153707027435303,-0.011233492754399776,-1.2100446224212646,0.013175930827856064,-1.397991418838501,0.03810891509056091,-1.5564967393875122
OPEN_PALM,0.0,0.0,0.2002958357334137,-0.07016462087631226,0.369364857673645,-0.25692322850227356,0.512004554271698,-0.5022510886192322,0.6556356549263,-0.6684769988059998,0.32509714365005493,-0.880233645439148,0.4575170576572418,-1.271843671798706,0.5214772820472717,-1.524391770362854,0.5681419372558594,-1.7472721338272095,0.20248934626579285,-0.979284405708313,0.2958514988422394,-1.4002289772033691,0.3354744017124176,-1.6699507236480713,0.3642551898956299,-1.8826109170913696,0.08479149639606476,-0.9841375350952148,0.15668579936027527,-1.3634611368179321,0.19185063242912292,-1.6038116216659546,0.22323739528656006,-1.7895883321762085,-0.03428669273853302,-0.9192209839820862,0.004229912534356117,-1.2097042798995972,0.027296921238303185,-1.4011653661727905,0.04848383367061615,-1.564049482345581
OPEN_PALM,0.0,0.0,0.19777926802635193,-0.07842469215393066,0.3671216368675232,-0.26806825399398804,0.5078977942466736,-0.5060113668441772,0.6449952721595764,-0.6703384518623352,0.31721532344818115,-0.8850327134132385,0.444333553314209,-1.272891640663147,0.5057985782623291,-1.5204888582229614,0.5497833490371704,-1.7327297925949097,0.19336797297000885,-0.9811263084411621,0.28049659729003906,-1.4049656391143799,0.3185855448246002,-1.6721115112304688,0.345844030380249,-1.879380226135254,0.07514312118291855,-0.9820703268051147,0.14143556356430054,-1.3633842468261719,0.17395265400409698,-1.5960367918014526,0.2026442587375641,-1.7736295461654663,-0.04384871572256088,-0.913946807384491,-0.009333259426057339,-1.2035921812057495,0.009391802363097668,-1.386590838432312,0.026047684252262115,-1.5385655164718628
OPEN_PALM,0.0,0.0,0.19964581727981567,-0.09641056507825851,0.36596429347991943,-0.29659169912338257,0.5049039721488953,-0.5373001098632812,0.6428124308586121,-0.6956406831741333,0.3103722631931305,-0.886983335018158,0.43096739053726196,-1.2792390584945679,0.4907383918762207,-1.5271227359771729,0.5355559587478638,-1.7425974607467651,0.18343546986579895,-0.9830317497253418,0.2679392099380493,-1.4154834747314453,0.30540886521339417,-1.686764121055603,0.3319341540336609,-1.897002935409546,0.060981426388025284,-0.9807437062263489,0.12445471435785294,-1.3736310005187988,0.15751928091049194,-1.608415126800537,0.18700964748859406,-1.7889002561569214,-0.06380985677242279,-0.9070562720298767,-0.03004481829702854,-1.2100212574005127,-0.008091317489743233,-1.3966354131698608,0.012939938344061375,-1.553057312965393
OPEN_PALM,0.0,0.0,0.20137064158916473,-0.12186092138290405,0.36532342433929443,-0.3262917101383209,0.49582040309906006,-0.5684844255447388,0.628203272819519,-0.7308666110038757,0.2852592170238495,-0.9088042974472046,0.3903002440929413,-1.2910860776901245,0.4377911388874054,-1.5297061204910278,0.4718335270881653,-1.7348366975784302,0.1532491147518158,-0.9881875514984131,0.2192196547985077,-1.4166120290756226,0.24625997245311737,-1.6744157075881958,0.2640869617462158,-1.8741345405578613,0.0278052669018507,-0.9716423153877258,0.07133336365222931,-1.35947585105896,0.09611018747091293,-1.5797227621078491,0.12036535143852234,-1.7518664598464966,-0.09937670081853867,-0.8836599588394165,-0.08110528439283371,-1.1856657266616821,-0.06538841873407364,-1.3679331541061401,-0.046921852976083755,-1.5279220342636108
OPEN_PALM,0.0,0.0,0.20355698466300964,-0.122287817299366,0.37388211488723755,-0.3392541706562042,0.5030189752578735,-0.593436062335968,0.6345253586769104,-0.7531747221946716,0.27533501386642456,-0.9146929383277893,0.3749500513076782,-1.2974586486816406,0.41711461544036865,-1.5409516096115112,0.44560128450393677,-1.750606656074524,0.14081025123596191,-0.9900366067886353,0.1990715116262436,-1.424019694328308,0.21963931620121002,-1.6804695129394531,0.23203371465206146,-1.8804885149002075,0.015426045283675194,-0.9686918258666992,0.04577378183603287,-1.3579750061035156,0.06360498070716858,-1.5825648307800293,0.0829271748661995,-1.7600982189178467,-0.10914847254753113,-0.8759170770645142,-0.09984605759382248,-1.181707739830017,-0.08787323534488678,-1.3637139797210693,-0.07171696424484253,-1.5222984552383423
OPEN_PALM,0.0,0.0,0.21339699625968933,-0.13669347763061523,0.3811563551425934,-0.34436970949172974,0.504106879234314,-0.5927327275276184,0.6265365481376648,-0.7615312337875366,0.25824791193008423,-0.9246329665184021,0.3541978597640991,-1.3091399669647217,0.39388659596443176,-1.5525668859481812,0.41949689388275146,-1.7606539726257324,0.11977023631334305,-0.9928016066551208,0.17006587982177734,-1.4242475032806396,0.18590204417705536,-1.6845623254776,0.19382521510124207,-1.8864269256591797,-0.01023149024695158,-0.9683765172958374,0.017457153648138046,-1.3619314432144165,0.034114155918359756,-1.5888901948928833,0.052157092839479446,-1.7647676467895508,-0.14011171460151672,-0.8749769926071167,-0.13467024266719818,-1.1824212074279785,-0.1238090768456459,-1.3676984310150146,-0.10605522245168686,-1.528254747390747
OPEN_PALM,0.0,0.0,0.2092261165380478,-0.13437680900096893,0.3807641267776489,-0.3503417670726776,0.5077217817306519,-0.5981162190437317,0.6302370429039001,-0.763221800327301,0.2511385679244995,-0.9275141358375549,0.3419380187988281,-1.307963490486145,0.3780071437358856,-1.5471502542495728,0.4010781943798065,-1.7527040243148804,0.11373724788427353,-0.9935108423233032,0.15780691802501678,-1.418135404586792,0.16955111920833588,-1.6735371351242065,0.17514668405056,-1.8713709115982056,-0.01616113819181919,-0.9686135649681091,0.00438724597916007,-1.3546192646026611,0.01885342411696911,-1.5741407871246338,0.03632642701268196,-1.746006965637207,-0.14658929407596588,-0.8750790357589722,-0.14622704684734344,-1.177520751953125,-0.13805264234542847,-1.358973503112793,-0.12092527747154236,-1.5198665857315063
OPEN_PALM,0.0,0.0,0.21370860934257507,-0.1390295773744583,0.38653838634490967,-0.3681457042694092,0.504008412361145,-0.6255015730857849,0.6130635142326355,-0.7989705801010132,0.23816238343715668,-0.932140588760376,0.3182357847690582,-1.316911220550537,0.35125285387039185,-1.5575188398361206,0.372205525636673,-1.7613608837127686,0.09872524440288544,-0.9951147437095642,0.13081154227256775,-1.4237674474716187,0.13497115671634674,-1.6851717233657837,0.1339229941368103,-1.8823492527008057,-0.0316573865711689,-0.9666571021080017,-0.0228958148509264,-1.356773018836975,-0.01740335300564766,-1.5848946571350098,-0.009759136475622654,-1.7589151859283447,-0.161487877368927,-0.8675796985626221,-0.17306487262248993,-1.1689589023590088,-0.1756620556116104,-1.352760910987854,-0.16907770931720734,-1.5161206722259521
OPEN_PALM,0.0,0.0,0.20445109903812408,-0.14783252775669098,0.37671005725860596,-0.37577539682388306,0.49825358390808105,-0.6257405281066895,0.608525812625885,-0.8057606220245361,0.236724853515625,-0.9339475035667419,0.314532071352005,-1.3177918195724487,0.34419071674346924,-1.5592377185821533,0.3609141707420349,-1.765581488609314,0.09635210037231445,-0.9953473210334778,0.12541744112968445,-1.4202936887741089,0.12795092165470123,-1.6791270971298218,0.12460049986839294,-1.8754949569702148,-0.03398827090859413,-0.9673013091087341,-0.025889640673995018,-1.3540716171264648,-0.020046215504407883,-1.5814675092697144,-0.012432627379894257,-1.7586883306503296,-0.16223062574863434,-0.870667040348053,-0.17411041259765625,-1.1728497743606567,-0.17769424617290497,-1.3584933280944824,-0.1716160625219345,-1.5267295837402344
OPEN_PALM,0.0,0.0,0.19866003096103668,-0.15562044084072113,0.3672250211238861,-0.3846258819103241,0.48511528968811035,-0.630402147769928,0.5960590243339539,-0.7986252903938293,0.2271001935005188,-0.9412204027175903,0.3041292130947113,-1.3211590051651,0.3340419828891754,-1.5599855184555054,0.351776123046875,-1.7678698301315308,0.08725304156541824,-0.9961861371994019,0.11293157190084457,-1.4192026853561401,0.11583204567432404,-1.676128625869751,0.11458480358123779,-1.8739501237869263,-0.04012726619839668,-0.9643037915229797,-0.03642534837126732,-1.351082682609558,-0.03079712763428688,-1.5800467729568481,-0.022685278207063675,-1.7588835954666138,-0.1640951782464981,-0.8640974760055542,-0.17947466671466827,-1.1710363626480103,-0.18324008584022522,-1.360624074935913,-0.17738747596740723,-1.5334495306015015
OPEN_PALM,0.0,0.0,0.20111240446567535,-0.14421845972537994,0.37370967864990234,-0.3675069808959961,0.48677176237106323,-0.6129494905471802,0.5909597277641296,-0.7904871106147766,0.2331705093383789,-0.9349034428596497,0.3097739517688751,-1.3095883131027222,0.33845171332359314,-1.5452139377593994,0.35356977581977844,-1.7481186389923096,0.0943026915192604,-0.9955435395240784,0.12112636119127274,-1.4200291633605957,0.12186384201049805,-1.6747010946273804,0.11679689586162567,-1.869247555732727,-0.03248624876141548,-0.966546356678009,-0.029399661347270012,-1.3506722450256348,-0.02722291834652424,-1.5750789642333984,-0.02327420376241207,-1.7498142719268799,-0.15586043894290924,-0.8687935471534729,-0.17290304601192474,-1.1720613241195679,-0.1793650984764099,-1.3558123111724854,-0.17734968662261963,-1.5205986499786377
OPEN_PALM,0.0,0.0,0.20257841050624847,-0.14143043756484985,0.37065139412879944,-0.35483071208000183,0.4768877625465393,-0.5906525254249573,0.5737137198448181,-0.7691181898117065,0.2444518655538559,-0.9287124276161194,0.3225772976875305,-1.3064677715301514,0.35377052426338196,-1.5418695211410522,0.37170320749282837,-1.7479194402694702,0.10550008714199066,-0.9944193363189697,0.1349194198846817,-1.4201081991195679,0.13923540711402893,-1.6732755899429321,0.13835875689983368,-1.8721951246261597,-0.02253035455942154,-0.9706522226333618,-0.018121639266610146,-1.3585550785064697,-0.013244172558188438,-1.5867480039596558,-0.006051599979400635,-1.7692248821258545,-0.14819997549057007,-0.8753977417945862,-0.16363175213336945,-1.184927225112915,-0.1666145771741867,-1.369077205657959,-0.16162024438381195,-1.5338481664657593
OPEN_PALM,0.0,0.0,0.2160337120294571,-0.12962962687015533,0.3963414132595062,-0.34050288796424866,0.5085946917533875,-0.5856159329414368,0.6141765117645264,-0.7636266350746155,0.25478172302246094,-0.9187446236610413,0.34025686979293823,-1.3002411127090454,0.374237596988678,-1.5399614572525024,0.3938809633255005,-1.7468547821044922,0.11361908167600632,-0.9935243129730225,0.14749376475811005,-1.434791088104248,0.15398868918418884,-1.6969062089920044,0.15315896272659302,-1.9010653495788574,-0.01685691438615322,-0.9763719439506531,-0.008944958448410034,-1.3763591051101685,-0.002469937317073345,-1.610012173652649,0.0036765197291970253,-1.7924214601516724,-0.14533966779708862,-0.8873633742332458,-0.15667298436164856,-1.2041596174240112,-0.1582658886909485,-1.395256757736206,-0.1542409062385559,-1.5632821321487427
OPEN_PALM,0.0,0.0,0.20490556955337524,-0.1245499923825264,0.3782164454460144,-0.3380976617336273,0.49767446517944336,-0.5701711177825928,0.6138498783111572,-0.7299982905387878,0.2501872777938843,-0.922616183757782,0.33097392320632935,-1.2903269529342651,0.3663223087787628,-1.5181896686553955,0.3894842267036438,-1.7166357040405273,0.11171106994152069,-0.9937406778335571,0.14471721649169922,-1.4169775247573853,0.1540108174085617,-1.6689205169677734,0.15719318389892578,-1.8672295808792114,-0.018497152253985405,-0.9745853543281555,-0.007222691550850868,-1.3576115369796753,0.001822135061956942,-1.580244779586792,0.010839922353625298,-1.7564440965652466,-0.1476689726114273,-0.8854723572731018,-0.1552858054637909,-1.1911851167678833,-0.15565034747123718,-1.3741323947906494,-0.15025679767131805,-1.5385822057724
OPEN_PALM,0.0,0.0,0.210293248295784,-0.13364861905574799,0.39202672243118286,-0.35086575150489807,0.512047290802002,-0.5790978670120239,0.6193738579750061,-0.7334675192832947,0.2537344694137573,-0.925762951374054,0.33300670981407166,-1.2978359460830688,0.36445122957229614,-1.5302950143814087,0.38250505924224854,-1.7324405908584595,0.10874264687299728,-0.9940698742866516,0.13865680992603302,-1.4268503189086914,0.14624394476413727,-1.6815414428710938,0.14694970846176147,-1.883598804473877,-0.027063841000199318,-0.9710137248039246,-0.021898511797189713,-1.366213321685791,-0.013246238231658936,-1.5986920595169067,-0.004976388532668352,-1.7823787927627563,-0.1600433737039566,-0.8748049139976501,-0.1745595932006836,-1.1974555253982544,-0.1762905716896057,-1.3934216499328613,-0.17092332243919373,-1.5683257579803467
OPEN_PALM,0.0,0.0,0.21131452918052673,-0.13101863861083984,0.39324283599853516,-0.3511563837528229,0.515885055065155,-0.5899167656898499,0.6265666484832764,-0.7547746896743774,0.26496949791908264,-0.9232228398323059,0.3308875262737274,-1.3004601001739502,0.35183072090148926,-1.531008243560791,0.3649044334888458,-1.7296459674835205,0.11372647434473038,-0.9935120940208435,0.12975287437438965,-1.4245816469192505,0.13102376461029053,-1.6785008907318115,0.13201908767223358,-1.876505970954895,-0.025939373299479485,-0.9748634696006775,-0.0260686706751585,-1.3666446208953857,-0.021395104005932808,-1.5953162908554077,-0.013055778108537197,-1.7736499309539795,-0.1576489806175232,-0.8859731554985046,-0.16671064496040344,-1.1991591453552246,-0.16681498289108276,-1.3854352235794067,-0.15751488506793976,-1.5508990287780762
OPEN_PALM,0.0,0.0,0.2054978460073471,-0.1373247653245926,0.37949705123901367,-0.3565872609615326,0.4988000988960266,-0.5908297300338745,0.6097576022148132,-0.7475179433822632,0.2395944595336914,-0.9331679344177246,0.30723583698272705,-1.3056050539016724,0.33116963505744934,-1.5326035022735596,0.3441803753376007,-1.730409860610962,0.0954596996307373,-0.9954333305358887,0.11778609454631805,-1.4190242290496826,0.12061479687690735,-1.6704931259155273,0.11810694634914398,-1.8697000741958618,-0.039121147245168686,-0.9688798189163208,-0.03977103903889656,-1.3559924364089966,-0.03557227551937103,-1.5795259475708008,-0.02732192724943161,-1.7593562602996826,-0.16924069821834564,-0.8718518018722534,-0.18486487865447998,-1.18643057346344,-0.1861942857503891,-1.3718699216842651,-0.1771935075521469,-1.5390000343322754
OPEN_PALM,0.0,0.0,0.21499750018119812,-0.1370949000120163,0.400690495967865,-0.35360538959503174,0.5282483696937561,-0.5979998111724854,0.6397050619125366,-0.7752212882041931,0.24529220163822174,-0.9283732771873474,0.3105979859828949,-1.3198859691619873,0.3355241119861603,-1.5615555047988892,0.3521239459514618,-1.7731136083602905,0.09779529273509979,-0.9952065348625183,0.11566217243671417,-1.4376431703567505,0.11689156293869019,-1.703012228012085,0.11591101437807083,-1.9127051830291748,-0.037328530102968216,-0.9688694477081299,-0.04334542900323868,-1.3674027919769287,-0.04367700219154358,-1.6042550802230835,-0.03898445889353752,-1.793290376663208,-0.16534577310085297,-0.8711504340171814,-0.18344829976558685,-1.187446117401123,-0.19109666347503662,-1.3802320957183838,-0.18903028964996338,-1.5516636371612549
OPEN_PALM,0.0,0.0,0.21435248851776123,-0.14476174116134644,0.39443689584732056,-0.3597923219203949,0.5195587277412415,-0.5980103611946106,0.6267688870429993,-0.7765684723854065,0.23493453860282898,-0.9376834630966187,0.29203397035598755,-1.3297662734985352,0.313099205493927,-1.5670613050460815,0.3265794813632965,-1.7761133909225464,0.0898214727640152,-0.9959578514099121,0.10208120942115784,-1.4299105405807495,0.10019117593765259,-1.6894782781600952,0.09643181413412094,-1.895873785018921,-0.04405458644032478,-0.9623099565505981,-0.05537981539964676,-1.3574634790420532,-0.06112699210643768,-1.5937031507492065,-0.06221979483962059,-1.7830531597137451,-0.17030107975006104,-0.85941082239151,-0.192224383354187,-1.170835018157959,-0.20452551543712616,-1.3634990453720093,-0.20849382877349854,-1.5364203453063965
OPEN_PALM,0.0,0.0,0.21778039634227753,-0.14832068979740143,0.397994726896286,-0.37531569600105286,0.5211546421051025,-0.6213144659996033,0.6277782320976257,-0.7988752722740173,0.2288261353969574,-0.9376451373100281,0.2893317639827728,-1.3224761486053467,0.3128344416618347,-1.5547858476638794,0.32784098386764526,-1.7589528560638428,0.08422950655221939,-0.9964463710784912,0.09462398290634155,-1.4309290647506714,0.09003633260726929,-1.6917544603347778,0.08310382813215256,-1.8980329036712646,-0.0480416864156723,-0.9628638625144958,-0.060068272054195404,-1.3592720031738281,-0.06793186813592911,-1.59345281124115,-0.07271251827478409,-1.781597375869751,-0.17217959463596344,-0.857858419418335,-0.19478794932365417,-1.17243492603302,-0.20903800427913666,-1.3675097227096558,-0.21646837890148163,-1.5435020923614502
OPEN_PALM,0.0,0.0,0.20621517300605774,-0.1371133029460907,0.37345564365386963,-0.36099007725715637,0.48325464129447937,-0.6026215553283691,0.5837594270706177,-0.791706919670105,0.21224983036518097,-0.9499331116676331,0.2630559504032135,-1.3269654512405396,0.2813594341278076,-1.5513423681259155,0.2913205623626709,-1.7489689588546753,0.0680030807852745,-0.9976851344108582,0.07220055162906647,-1.4211493730545044,0.06487717479467392,-1.6764154434204102,0.05472671985626221,-1.875341773033142,-0.0636688843369484,-0.9536904096603394,-0.08011291921138763,-1.337658405303955,-0.09123192727565765,-1.5621650218963623,-0.09908334910869598,-1.7441469430923462,-0.1873072236776352,-0.8422970771789551,-0.21319733560085297,-1.1552311182022095,-0.22865673899650574,-1.34437894821167,-0.23575182259082794,-1.520577311515808
OPEN_PALM,0.0,0.0,0.20415297150611877,-0.16326451301574707,0.3738924264907837,-0.39699786901474,0.48985397815704346,-0.643591582775116,0.594538152217865,-0.8301644325256348,0.19974125921726227,-0.9533253908157349,0.2536337673664093,-1.3374967575073242,0.2747833728790283,-1.57357919216156,0.28521478176116943,-1.7829841375350952,0.05769836902618408,-0.9983340501785278,0.06001114100217819,-1.4239834547042847,0.04836401343345642,-1.6841418743133545,0.03277137503027916,-1.8913795948028564,-0.07254523783922195,-0.9547327160835266,-0.09446222335100174,-1.3424068689346313,-0.10894371569156647,-1.5819107294082642,-0.12006235122680664,-1.780514121055603,-0.19686870276927948,-0.8444249033927917,-0.22728942334651947,-1.159244179725647,-0.24427278339862823,-1.3556629419326782,-0.2538115978240967,-1.5399831533432007
OPEN_PALM,0.0,0.0,0.2032337188720703,-0.16743195056915283,0.37756437063217163,-0.3961246907711029,0.4931158721446991,-0.6414611339569092,0.5939369201660156,-0.8356413841247559,0.19177962839603424,-0.9579195976257324,0.24008138477802277,-1.349247694015503,0.25581660866737366,-1.587278962135315,0.26125457882881165,-1.8008414506912231,0.05021122843027115,-0.9987385869026184,0.048913829028606415,-1.4265309572219849,0.03411449119448662,-1.689802646636963,0.015710916370153427,-1.9001846313476562,-0.07795309275388718,-0.9525872468948364,-0.10365676134824753,-1.3380640745162964,-0.12195375561714172,-1.5792945623397827,-0.13640497624874115,-1.7783483266830444,-0.1987602859735489,-0.8427866101264954,-0.23115821182727814,-1.1532444953918457,-0.2513509690761566,-1.3480268716812134,-0.2640289068222046,-1.5304096937179565
OPEN_PALM,0.0,0.0,0.18990305066108704,-0.17051973938941956,0.3486778438091278,-0.41855373978614807,0.4586147964000702,-0.6638986468315125,0.5576730370521545,-0.8519886136054993,0.17443262040615082,-0.963470995426178,0.21152673661708832,-1.3389406204223633,0.22219419479370117,-1.5669565200805664,0.22472935914993286,-1.7691723108291626,0.0367920845746994,-0.9993228912353516,0.026093246415257454,-1.412338376045227,0.009564325213432312,-1.6615514755249023,-0.008465715683996677,-1.8588910102844238,-0.08645005524158478,-0.9461594223976135,-0.12211848795413971,-1.3203800916671753,-0.14249028265476227,-1.5528525114059448,-0.15699034929275513,-1.7465846538543701,-0.2012050598859787,-0.8271164894104004,-0.24533197283744812,-1.1305890083312988,-0.2711467146873474,-1.3214579820632935,-0.28691527247428894,-1.5016016960144043
OPEN_PALM,0.0,0.0,0.19216199219226837,-0.1746724247932434,0.34385398030281067,-0.43041542172431946,0.4434787333011627,-0.6920108795166016,0.5378190875053406,-0.8793250322341919,0.15788111090660095,-0.970237135887146,0.19477975368499756,-1.3540854454040527,0.20527182519435883,-1.5818697214126587,0.20753760635852814,-1.7794232368469238,0.019646132364869118,-0.9998070001602173,0.009717893786728382,-1.4184421300888062,-0.008576447144150734,-1.6734719276428223,-0.029430339112877846,-1.8690134286880493,-0.10104677081108093,-0.9414042234420776,-0.138320192694664,-1.3229310512542725,-0.16067951917648315,-1.5574254989624023,-0.17868909239768982,-1.7447489500045776,-0.21089203655719757,-0.8175435066223145,-0.25453072786331177,-1.1211837530136108,-0.28109094500541687,-1.3137006759643555,-0.299333393573761,-1.4918256998062134
OPEN_PALM,0.0,0.0,0.17472904920578003,-0.1815570592880249,0.31824299693107605,-0.4344528317451477,0.4220561683177948,-0.6822119951248169,0.5205094218254089,-0.8745178580284119,0.1504988968372345,-0.9683319926261902,0.1843949854373932,-1.3454945087432861,0.18950556218624115,-1.573806881904602,0.1869240701198578,-1.7729902267456055,0.017095955088734627,-0.9998538494110107,-0.0007568591390736401,-1.418251872062683,-0.024929862469434738,-1.667517900466919,-0.050527751445770264,-1.8616893291473389,-0.1027534008026123,-0.9435673356056213,-0.14341680705547333,-1.3242082595825195,-0.17015621066093445,-1.559418797492981,-0.19136840105056763,-1.7557414770126343,-0.2153240591287613,-0.8184818625450134,-0.2651633620262146,-1.1168185472488403,-0.2942683696746826,-1.304357886314392,-0.3139505684375763,-1.4794416427612305
